item,Open,Close,Volume
940,50.091999,49.330002,18516000
941,50.400002,49.68,24648000
942,49.501999,47.976002,22865000
943,47.119999,49.514,22120000
944,49.768002,49.23,18449500
945,48,48.292,26126000
946,47.326,46.391998,34070000
947,46.015999,45.344002,30666000
948,44.186001,44.138,30792000
949,44.598,43.116001,19181500
950,42.655998,43.849998,25857500
951,44.133999,43.375999,15522000
952,43.285999,44.262001,14221000
953,44.608002,45.402,21672500
954,45.299999,45.619999,12539500
955,45.543999,42.605999,74500000
956,42.397999,42.018002,20757500
957,42.312,42.344002,14126000
958,43,41.818001,21177500
959,42.276001,43.051998,16957000
960,42.967999,42.07,17597000
961,42.262001,42.591999,13643000
962,42.349998,42.326,9025000
963,42.080002,41.386002,22194500
964,41.784,42.757999,19639500
965,42.77,41.669998,41662500
966,45.400002,46.326,63632000
967,46.116001,46.354,22484000
968,46.139999,46.472,12226500
969,46.598,45.066002,19254500
970,44.695999,43.299999,23085000
971,43.554001,43.816002,16739000
972,43.57,42.588001,14579500
973,42.59,41.438,17151500
974,41.217999,42.862,14627000
975,43.040001,42.799999,10743500
976,42.900002,44.214001,14059500
977,44.108002,44.360001,12522000
978,44.698002,44.001999,22003500
979,43.470001,43.549999,12631000
980,43.074001,43.650002,12401500
981,44.268002,45.928001,19954000
982,46.212002,46.321999,9747000
983,46.358002,46.051998,13299000
984,46.212002,47.438,18670000
985,47.400002,46.397999,14907500
986,47.096001,46.542,14698000
987,46.492001,46.076,12868000
988,45.540001,46.226002,15721000
989,45.504002,45.344002,13438000
990,45.34,44.903999,15289000
991,44.942001,45.414001,10358500
992,45.048,43.403999,16343500
993,43.501999,43.716,14135500
994,44.363998,44.217999,11222000
995,44.419998,46.902,25521500
996,46.787998,46.678001,16493000
997,46.577999,46.091999,15071000
998,46.338001,46.512001,9766000
999,46.998001,45.990002,9807500
1000,46.436001,45.939999,7775000
1001,46.112,46.113998,3540000
1002,46.298,45.790001,9506500
1003,46.012001,47.438,12031500
1004,47.32,47.618,18489500
1005,47.702,48.001999,13575000
1006,46.144001,44.681999,34135500
1007,45.271999,44.686001,15934000
1008,44,43.807999,18895500
1009,42.838001,43.130001,17771500
1010,43.571999,42.200001,18140500
1011,42.801998,41.57,20457000
1012,42.32,41.993999,15459500
1013,42.402,40.062,20632000
1014,40.442001,41.236,32453500
1015,39.793999,40.998001,27893000
1016,41.742001,40.944,20193500
1017,39.880001,39.740002,29193000
1018,40.310001,39.993999,15831000
1019,40.959999,40.509998,15620500
1020,40.012001,39.276001,13493500
1021,39.34,38.712002,24821000
1022,38.476002,37.613998,18086000
1023,38.158001,37.939999,22964000
1024,37.990002,38.240002,14261500
1025,37.751999,39.388,26488000
1026,38.484001,36.556,28868000
1027,36.717999,34.695999,39657000
1028,34.139999,35.066002,21927000
1029,34.259998,32.52,47188000
1030,31.42,29.598,46565000
1031,28.464001,29.65,43258000
1032,30.1,28.733999,52032500
1033,30.4,30.094,71262000
1034,31,30.208,36179000
1035,31.74,31.034,27969000
1036,31.799999,33.736,29126000
1037,34.484001,33.354,19438000
1038,32.731998,33.316002,14797000
1039,34.023998,35.548,25300500
1040,35.231998,35.442001,29922000
1041,34.549999,35.799999,26978000
1042,35.73,37.486,28753500
1043,37.740002,38.068001,30325500
1044,38.48,38.386002,22495000
1045,38.849998,37.27,33561000
1046,36.745998,37.667999,24312000
1047,37.655998,39.147999,24145000
1048,39.599998,40.208,32445500
1049,39.535999,41.057999,26647000
1050,40.700001,40.52,20893500
1051,40.903999,41.743999,16043000
1052,42,41.035999,25962500
1053,41.585999,41.5,16715500
1054,42.529999,43.029999,20328500
1055,42.854,43.667999,15902500
1056,43.599998,44.386002,17583500
1057,44.293999,45.276001,18914500
1058,45.82,46.548,23559000
1059,47.068001,47.664001,26539000
1060,47.442001,46.848,21580000
1061,46.473999,44.515999,24744000
1062,43.155998,45.549999,24804500
1063,46.321999,46.051998,19628500
1064,45.978001,46.026001,20071500
1065,47.018002,45.377998,20165000
1066,45.868,45.953999,40064500
1067,48.966,47.518002,79987500
1068,49.824001,49.397999,67376500
1069,48.099998,51.094002,49743500
1070,50.793999,53.084,58527500
1071,53.290001,51.439999,44281000
1072,52.099998,50.014,36819500
1073,50.200001,49.984001,45808500
1074,49.900002,49.563999,28816000
1075,49.702,50.905998,24628000
1076,50.599998,50.372002,20661000
1077,50.262001,50.902,18762000
1078,50.445999,50.776001,21357000
1079,50.624001,49.473999,31787500
1080,49.251999,49.993999,25970500
1081,49.798,49.658001,13915500
1082,49.778,50.75,18931500
1083,50.602001,50.363998,18351500
1084,50.41,50.748001,16119000
1085,50.549999,50.293999,16029000
1086,49.970001,49.542,12595000
1087,49.627998,48.152,27069000
1088,48.299999,48.360001,19219500
1089,47.472,46.464001,21511000
1090,46.057999,44.512001,43502500
1091,45.692001,42.306,56274000
1092,42.174,42.986,28426000
1093,43.144001,41.784,23882000
1094,41.509998,41.737999,20353000
1095,41.518002,41.792,25809500
1096,42.287998,41.456001,18252500
1097,41.556,41.521999,14114000
1098,41.630001,41.658001,14747000
1099,41.810001,40.931999,14218000
1100,41.830002,42.234001,28087500
1101,42.723999,43.042,34331500
1102,43.397999,44.056,45035500
1103,43.973999,43.243999,25512500
1104,43.32,43.582001,15069000
1105,43.582001,43.916,15634000
1106,44.099998,45.023998,20362000
1107,44.998001,44.608002,18251500
1108,44.608002,44.646,13945000
1109,44.296001,43.911999,14913500
1110,43.917999,43.792,10164000
1111,44,43.798,11145000
1112,43.599998,44.136002,11247500
1113,44.448002,46.467999,31068000
1114,46.759998,47.104,29860000
1115,46.995998,45.872002,22460500
1116,45.478001,43.757999,30133000
1117,43.900002,43.574001,20965000
1118,43.776001,42.992001,17901000
1119,43.389999,43.540001,14542500
1120,43.484001,43.585999,12201500
1121,43.562,43.094002,15563000
1122,43.900002,43.939999,17777500
1123,44.136002,43.922001,22645000
1124,39.894001,39.332001,118712000
1125,39.138,39.279999,50653500
1126,38.009998,38.630001,35132500
1127,38.172001,39.709999,36027000
1128,40.377998,40.358002,31062000
1129,41.026001,42.037998,29974500
1130,42.594002,42.456001,24215500
1131,41.228001,43.299999,27000000
1132,41.945999,42.796001,25876500
1133,42,42.888,24599500
1134,42.619999,43.188,18060000
1135,43.560001,43.355999,20374000
1136,43.992001,44.956001,27149000
1137,44.82,44.93,22856500
1138,45.099998,44.506001,17835500
1139,44.624001,44.306,13379000
1140,44.504002,44.080002,11171000
1141,43.928001,45.25,17060500
1142,45,45.051998,15575500
1143,45.293999,45.672001,12842500
1144,45.200001,44.099998,22143500
1145,44.397999,44.453999,12898500
1146,44.453999,46.001999,22453500
1147,45.537998,45.902,17150000
1148,45.868,45.698002,14445000
1149,45.59,46.122002,12095500
1150,46.139999,46.958,15354000
1151,47.099998,46.001999,20081500
1152,45.874001,45.439999,19672000
1153,45.473999,45.158001,19439000
1154,45.138,46.122002,20735000
1155,46,46.006001,16026000
1156,45.599998,45.231998,11318000
1157,45.363998,45.816002,11039000
1158,45.647999,45.130001,11691500
1159,45.234001,44.981998,9404500
1160,45.082001,45.122002,9067500
1161,45.203999,45.118,10171500
1162,45.098,44.722,11335500
1163,44.866001,44.647999,8935500
1164,44.764,44.702,8572500
1165,44.708,45,8297500
1166,44.834,44.585999,10327500
1167,44.863998,44.967999,23922000
1168,45.41,44.523998,12853500
1169,44.622002,44.192001,8812500
1170,44.428001,43.998001,11195000
1171,44.029999,43.040001,16331500
1172,43.222,42.268002,15844500
1173,42.085999,42.402,16382500
1174,41.801998,40.153999,39715500
1175,40.466,39.556,29887000
1176,39.804001,40.566002,21953000
1177,41.099998,40.341999,18204500
1178,39.91,39.472,16889500
1179,39.818001,38.894001,18785000
1180,39,39.66,18576000
1181,39.411999,39.209999,17947000
1182,39.150002,39.282001,11272500
1183,39.298,40.084,15386000
1184,40.084,41.080002,15539000
1185,41.400002,41.268002,11497500
1186,41.369999,40.928001,12052500
1187,41.273998,41.043999,13167500
1188,41.279999,41.285999,11914500
1189,41.198002,41.490002,14526000
1190,41.299999,41.798,11972000
1191,41.93,41.161999,16866000
1192,41.501999,41.254002,10442000
1193,41.119999,40.139999,13635000
1194,40.442001,40.806,12931500
1195,42.459999,42.740002,29999500
1196,42.619999,42.282001,17707500
1197,42.448002,41.692001,9387500
1198,40.492001,40.200001,23517000
1199,40.200001,39.321999,17465000
1200,40.27,40.189999,16581500
1201,40.369999,40.02,11642000
1202,40.189999,40.301998,9853500
1203,40.099998,40.048,12473000
1204,40.132,39.301998,21349500
1205,39.41,38.792,22770500
1206,39.198002,39.82,28402500
1207,39.948002,40.712002,34956000
1208,40.424,39.82,25364500
1209,39.720001,40.018002,14717000
1210,40.200001,40.551998,13758000
1211,40.580002,40.467999,12225000
1212,40.200001,40.448002,28164000
1213,42.268002,40.801998,65468500
1214,40.799999,39.993999,21400500
1215,40.498001,39.546001,23461500
1216,39.608002,38.158001,35300000
1217,38.009998,37.604,21267000
1218,37.799999,37.484001,13265000
1219,37.799999,38.112,25730000
1220,38.717999,38.641998,19350500
1221,38.757999,38.987999,16338000
1222,37.375999,38.012001,40865500
1223,38.209999,37.07,33751500
1224,36.848,37.712002,19942500
1225,37.599998,36.290001,32761000
1226,36.556,36.754002,19510000
1227,36.529999,36.785999,17172000
1228,36.698002,37.731998,24435500
1229,38.130001,37.004002,26051500
1230,37.007999,36.903999,21805000
1231,37.167999,38.234001,28017000
1232,38.122002,38.627998,24459500
1233,38.728001,39.330002,11830500
1234,39.096001,39.223999,22646000
1235,39.112,37.914001,22196500
1236,38.200001,37.880001,17735500
1237,37.650002,36.375999,25632000
1238,36.576,36.293999,20211500
1239,36.501999,37.360001,20361000
1240,37.104,37.169998,16958000
1241,37.23,38.630001,27309500
1242,38.41,38.458,15970500
1243,38.174,38.436001,13612500
1244,38.560001,38.486,12194500
1245,38.636002,39.630001,34119500
1246,39.748001,39.737999,20754500
1247,39.681999,39.515999,16098000
1248,39.616001,40.498001,18984500
1249,40.498001,40.546001,17440500
1250,40.610001,41.757999,23445500
1251,41.689999,41.540001,26038000
1252,41.644001,41.689999,15555500
1253,41.599998,42.667999,23352500
1254,42.976002,43.905998,29578500
1255,44.306,43.948002,18912500
1256,43.712002,42.936001,20225000
1257,43.259998,42.737999,23213000
1258,42.972,43.397999,29616500
1259,42.950001,45.397999,56067500
1260,45.284,45.349998,29558500
1261,45.386002,45.801998,27639500
1262,45.793999,46.256001,19897500
1263,46.400002,45.973999,18300000
1264,45.813999,45.945999,18254000
1265,45.812,45.917999,18951000
1266,46,47.549999,30465000
1267,47.34,47.116001,23087500
1268,47.330002,47.672001,18845000
1269,49.450001,48.751999,38661500
1270,49.091999,48.945999,21021500
1271,49.169998,49.784,31314500
1272,50,50.922001,24827500
1273,51.462002,50.894001,25713000
1274,50.858002,50.501999,15760500
1275,50.276001,50.59,15831500
1276,50.506001,50.125999,19005500
1277,49.848,50.386002,20580500
1278,50.610001,49.848,19794000
1279,49.667999,50.310001,12499000
1280,50.382,50.265999,10933500
1281,50.200001,51.554001,17812500
1282,51.638,51.495998,21224000
1283,51.470001,52.416,19665000
1284,53.25,53.84,39101000
1285,53.958,53.846001,18098500
1286,54.147999,56.119999,35148000
1287,55.806,56.195999,36726000
1288,56,55.952,24739500
1289,55.52,53.790001,35386500
1290,53.16,54.445999,31285500
1291,55.09,55.478001,28383500
1292,56.062,54.702,43775000
1293,52.799999,51.198002,74576000
1294,50.532001,51.400002,40858000
1295,49.633999,49.245998,57304000
1296,48.838001,49.998001,30390500
1297,50.835999,50.004002,24047500
1298,49.942001,50.096001,16759000
1299,50.147999,50.313999,14597000
1300,49.582001,50.242001,16777500
1301,50.383999,49.717999,17297500
1302,49.400002,49.374001,18626000
1303,49.526001,48.98,19396500
1304,49.242001,48.737999,15331500
1305,48.964001,49.234001,15113000
1306,49.222,51.599998,37992000
1307,51.400002,51.146,26654000
1308,52.48,52.41,35661000
1309,52.799999,52.299999,32487500
1310,52.119999,52.383999,18071500
1311,52.566002,50.136002,34543000
1312,50.312,51.001999,20296500
1313,51.077999,50.956001,16601000
1314,51.139999,52.632,28236500
1315,52.119999,54.043999,31154000
1316,55.403999,55.490002,39938000
1317,55.667999,55.476002,18381000
1318,55.608002,55.584,20742000
1319,55.745998,55.66,16473000
1320,57.380001,59.703999,69443000
1321,59.377998,60.740002,50673000
1322,60.408001,59,39404500
1323,59.375999,59.740002,27603000
1324,59.5,60.507999,22898000
1325,61.830002,62.478001,38322500
1326,62.675999,61.742001,28623000
1327,61.268002,59.368,30253500
1328,59.34,60.799999,46423000
1329,60.540001,60.287998,20693500
1330,59.939999,60.049999,15178500
1331,60.492001,61.104,19490000
1332,61.301998,60.501999,30747000
1333,60.400002,61.119999,22549000
1334,61.844002,61.605999,25417500
1335,61.599998,62.757999,33688500
1336,62.473999,62.034,23475000
1337,62.338001,61.726002,17343000
1338,61.966,62.813999,22527500
1339,62.976002,64.566002,44148000
1340,64.800003,63.778,26914000
1341,63.534,62.203999,35667000
1342,61.487999,59.091999,70760000
1343,59.599998,61.669998,40886500
1344,62.18,61.438,35032500
1345,61.875999,64.251999,48382500
1346,64.311996,65.043999,28708000
1347,64.68,64.620003,23769000
1348,65.096001,64.961998,20608000
1349,63.675999,63.175999,38110000
1350,63.518002,63.402,20762500
1351,62.877998,61.222,33559500
1352,61.400002,62.612,28269000
1353,63.099998,62.166,23438000
1354,62.560001,62.07,21646000
1355,62.091999,60.771999,21592000
1356,61.301998,62.043999,25166500
1357,62.203999,63.366001,25070000
1358,63.456001,65.028,39011000
1359,65.199997,67.019997,38914500
1360,67.538002,68.202003,49817000
1361,68.800003,68.073997,38040000
1362,67.954002,67.970001,27951000
1363,67.699997,69.463997,33922000
1364,68.940002,70.57,55434000
1365,71.267998,71.93,46990000
1366,72.75,74,45307500
1367,74.884003,71.463997,86307000
1368,71.598,71.802002,52588500
1369,73.524002,75.190002,59039500
1370,76.218002,76.132004,64092000
1371,74.5,75.068001,52132500
1372,75.596001,74.279999,33655000
1373,75,73.959999,32746500
1374,75.334,74.447998,37193500
1375,74.870003,75.279999,24616000
1376,75.598,76.522003,37649000
1377,76.489998,76.690002,32229000
1378,77.337997,75.498001,33020500
1379,75.279999,72.473999,34982000
1380,73.335999,74.248001,31512500
1381,74.122002,72.150002,41105000
